Date,Close
6/19/2018 16:00:00,11.89
6/20/2018 16:00:00,11.9
6/21/2018 16:00:00,11.7
6/22/2018 16:00:00,10.68
6/25/2018 16:00:00,10.01
6/26/2018 16:00:00,10.12
6/27/2018 16:00:00,9.7
6/28/2018 16:00:00,9.76
6/29/2018 16:00:00,9.65
7/2/2018 16:00:00,9.96
7/3/2018 13:00:00,10
7/5/2018 16:00:00,9.8
7/6/2018 16:00:00,9.92
7/9/2018 16:00:00,10.04
7/10/2018 16:00:00,10.08
7/11/2018 16:00:00,9.88
7/12/2018 16:00:00,10.09
7/13/2018 16:00:00,10.2
7/16/2018 16:00:00,10.1
7/17/2018 16:00:00,10.11
7/18/2018 16:00:00,10.01
7/19/2018 16:00:00,10.33
7/20/2018 16:00:00,10.28
7/23/2018 16:00:00,10.39
7/24/2018 16:00:00,10.23
7/25/2018 16:00:00,10.32
7/26/2018 16:00:00,10.26
7/27/2018 16:00:00,9.99
7/30/2018 16:00:00,9.7
7/31/2018 16:00:00,9.81
8/1/2018 16:00:00,9.74
8/2/2018 16:00:00,10.01
8/3/2018 16:00:00,10.07
8/6/2018 16:00:00,10.19
8/7/2018 16:00:00,9.85
8/8/2018 16:00:00,10.32
8/9/2018 16:00:00,10.46
8/10/2018 16:00:00,10.3
8/13/2018 16:00:00,10.29
8/14/2018 16:00:00,10.22
8/15/2018 16:00:00,9.95
8/16/2018 16:00:00,10.08
8/17/2018 16:00:00,10.07
8/20/2018 16:00:00,10.14
8/21/2018 16:00:00,10.12
8/22/2018 16:00:00,10.17
8/23/2018 16:00:00,10.26
8/24/2018 16:00:00,10.6
8/27/2018 16:00:00,10.78
8/28/2018 16:00:00,10.94
8/29/2018 16:00:00,10.82
8/30/2018 16:00:00,10.6
8/31/2018 16:00:00,10.67
9/4/2018 16:00:00,10.64
9/5/2018 16:00:00,9.97
9/6/2018 16:00:00,9.85
9/7/2018 16:00:00,10.02
9/10/2018 16:00:00,9.97
9/11/2018 16:00:00,10.3
9/12/2018 16:00:00,10.28
9/13/2018 16:00:00,10.26
9/14/2018 16:00:00,10.3
9/17/2018 16:00:00,10.11
9/18/2018 16:00:00,10.26
9/19/2018 16:00:00,10.21
9/20/2018 16:00:00,10.34
9/21/2018 16:00:00,10.41
9/24/2018 16:00:00,10.42
9/25/2018 16:00:00,10.4
9/26/2018 16:00:00,10.32
9/27/2018 16:00:00,10.19
